csv_file,inferred_feed_type,confidence,columns,sample_http,inferred_source_page,no_header_detected
Tennessee-State Releases - Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Tennessee/Publications/Crop_Progress_&_Condition/2020/cw_04_06_20.pdf,https://www.nass.usda.gov/Statistics_by_State/Tennessee/Publications/Crop_Progress_&_Condition/2020/index.php,False
test (1).csv,UNKNOWN,unknown,test,,,False
test.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Regional_Office/Northwest/includes/Publications/Agri_facts/2021/AF01_2.pdf,https://www.nass.usda.gov/Statistics_by_State/Regional_Office/Northwest/includes/Publications/Agri_facts/2021/index.php,False
test_0 (1).csv,UNKNOWN,unknown,test,,,False
test_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Regional_Office/Northwest/includes/Publications/Agri_facts/2021/AF01_2.pdf,https://www.nass.usda.gov/Statistics_by_State/Regional_Office/Northwest/includes/Publications/Agri_facts/2021/index.php,False
test_1.csv,UNKNOWN,unknown,test,,,False
test_2.csv,UNKNOWN,unknown,test,,,False
Texas Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4801.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Texas State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Texas/txv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Texas/index.php",False
Texas State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Texas/cp99048.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Texas/index.php,False
Texas-reg_0.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Texas/cpd48001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Texas/index.php",False
Texas-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Texas-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Texas/Publications/Annual_Statistical_Bulletin/tx-bulletin-2020.pdf,https://www.nass.usda.gov/Statistics_by_State/Texas/Publications/Annual_Statistical_Bulletin/index.php,False
Texas-Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Texas/Publications/Annual_Statistical_Bulletin/tx-bulletin-2020.pdf,https://www.nass.usda.gov/Statistics_by_State/Texas/Publications/Annual_Statistical_Bulletin/index.php,False
Texas-State Releases Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Texas/Publications/Annual_Statistical_Bulletin/tx-bulletin-2020.pdf,https://www.nass.usda.gov/Statistics_by_State/Texas/Publications/Annual_Statistical_Bulletin/index.php,False
Untitled spreadsheet - Sheet1 (1).csv,report,high,Title|Report|Type|Authors|Month|Year|Date,"https://www.nass.usda.gov/Education_and_Outreach/Reports,_Presentations_and_Conferences/reports/JAS-CAPI_Phase_I_Report-July_21_2015.pdf","https://www.nass.usda.gov/Education_and_Outreach/Reports,_Presentations_and_Conferences/reports/index.php",False
US Regional Releases.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Regional_Office/Eastern_Mountain/includes/Publications/Farm-Facts/2020/EMRFF0120.pdf,https://www.nass.usda.gov/Statistics_by_State/Regional_Office/Eastern_Mountain/includes/Publications/Farm-Facts/2020/index.php,False
Utah Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd4901.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Utah State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Utah/utv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Utah/index.php",False
Utah State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Utah/cp99049.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Utah/index.php,False
Utah-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Utah/cpd49001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Utah/index.php",False
Utah-Releases (Delta Version)_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Utah-Releases.csv,state_releases,high,url|filename|state|category|date,http://www.nass.usda.gov/Statistics_by_State/Utah/Publications/Crop_Progress_&_Condition/2015/UT_Weather_01032016.pdf,http://www.nass.usda.gov/Statistics_by_State/Utah/Publications/Crop_Progress_&_Condition/2015/index.php,False
Utah-State Releases Updated.csv,state_releases,high,url|filename|state|category|date,http://www.nass.usda.gov/Statistics_by_State/Utah/Publications/Crop_Progress_&_Condition/2015/UT_Weather_01032016.pdf,http://www.nass.usda.gov/Statistics_by_State/Utah/Publications/Crop_Progress_&_Condition/2015/index.php,False
Vermont Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd5001.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Vermont State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Vermont/vtv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Vermont/index.php",False
Vermont State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Vermont/cp99050.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Vermont/index.php,False
Vermont-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Vermont/cpd50001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Vermont/index.php",False
Vermont-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Vermont/Publications/vermont-profile2021.pdf,https://www.nass.usda.gov/Statistics_by_State/Vermont/Publications/index.php,False
Vermont-Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Vermont/Publications/vermont-profile2021.pdf,https://www.nass.usda.gov/Statistics_by_State/Vermont/Publications/index.php,False
Vermont-State Releases Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Vermont/Publications/vermont-profile2021.pdf,https://www.nass.usda.gov/Statistics_by_State/Vermont/Publications/index.php,False
Virginia Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd5101.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Virginia State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Virginia/vav1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Virginia/index.php",False
Virginia State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Virginia/cp99051.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Virginia/index.php,False
Virginia-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Virginia/cpd51001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Virginia/index.php",False
Virginia-Releases (1).csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Virginia/Publications/Annual_Statistical_Bulletin/2016%20VA%20Bulletin.pdf,https://www.nass.usda.gov/Statistics_by_State/Virginia/Publications/Annual_Statistical_Bulletin/index.php,False
Virginia-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Virginia-State Releases Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Virginia/Publications/Annual_Statistical_Bulletin/2016%20VA%20Bulletin.pdf,https://www.nass.usda.gov/Statistics_by_State/Virginia/Publications/Annual_Statistical_Bulletin/index.php,False
Visuals - Sheet1.csv,visuals,high,title|img_path|pdf_path|data_file|visual_category|survey|subject,https://www.nass.usda.gov/Charts_and_Maps/graphics/data/allprpd.txt,https://www.nass.usda.gov/Charts_and_Maps/graphics/data/index.php,False
Washington Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd5301.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Washington State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Washington/wav1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Washington/index.php",False
Washington State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Washington/cp99053.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Washington/index.php,False
Washington-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Washington/cpd53001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Washington/index.php",False
Washington-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Washington-Releases (Delta Version)_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Washington-Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Kentucky/Publications/Annual_Statistical_Bulletin/2009/WASHINGTON.pdf,https://www.nass.usda.gov/Statistics_by_State/Kentucky/Publications/Annual_Statistical_Bulletin/2009/index.php,False
Washington-Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Kentucky/Publications/Annual_Statistical_Bulletin/2009/WASHINGTON.pdf,https://www.nass.usda.gov/Statistics_by_State/Kentucky/Publications/Annual_Statistical_Bulletin/2009/index.php,False
West Virginia Congressional District Profiles .csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd5401.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
West Virginia Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/West_Virginia/Publications/Annual_Statistical_Bulletin/2018/2018%20Bulletin_Final.pdf,https://www.nass.usda.gov/Statistics_by_State/West_Virginia/Publications/Annual_Statistical_Bulletin/2018/index.php,False
West Virginia Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/West_Virginia/Publications/Annual_Statistical_Bulletin/2018/2018%20Bulletin_Final.pdf,https://www.nass.usda.gov/Statistics_by_State/West_Virginia/Publications/Annual_Statistical_Bulletin/2018/index.php,False
West Virginia State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/West_Virginia/wvv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/West_Virginia/index.php",False
West Virginia State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/West_Virginia/cp99054.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/West_Virginia/index.php,False
West Virginia- Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
West Virginia- State Releases Test.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/West_Virginia/Publications/Annual_Statistical_Bulletin/2018/2018%20Bulletin_Final.pdf,https://www.nass.usda.gov/Statistics_by_State/West_Virginia/Publications/Annual_Statistical_Bulletin/2018/index.php,False
West Virginia- State Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/West_Virginia/Publications/Annual_Statistical_Bulletin/2018/2018%20Bulletin_Final.pdf,https://www.nass.usda.gov/Statistics_by_State/West_Virginia/Publications/Annual_Statistical_Bulletin/2018/index.php,False
West_Virginia-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/West_Virginia/cpd54001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/West_Virginia/index.php",False
Wisconsin - State Releases.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin - State Releases_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd5501.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Wisconsin Releases - New Download.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases - New Download_0.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases - Updated.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases - Updated_0.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases - Updated_1.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases - Updated_2.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases 3.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases 3_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases 3_1.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases 3_2.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases 3_3.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases 3_4.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases 3_5.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases Updated State 2.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin Releases Updated State 2_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Wisconsin/wiv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Wisconsin/index.php",False
Wisconsin State & County Profiles.csv,state_and_county_profiles,high,url|county|state||category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Wisconsin/cp99055.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Wisconsin/index.php,False
Wisconsin State Releases Updated.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin State Releases Updated_0.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin State Releases Updated_1.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin State Releases Updated_2.csv,state_releases,medium,url|filename||category|date,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/pest_use_06.pdf,https://www.nass.usda.gov/Statistics_by_State/Wisconsin/Publications/Miscellaneous/2015%20and%20Earlier/index.php,False
Wisconsin-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Wisconsin/cpd55001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Wisconsin/index.php",False
Wisconsin-Releases (Delta Version) - Wisconsin-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Wisconsin-Releases (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Wyoming Congressional District Profiles.csv,congressional_district_profiles,medium,url|filename|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/cd5601.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Congressional_District_Profiles/index.php,False
Wyoming Release - Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/Wyoming%20AG%20Profile%20Brochure.pdf,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/index.php,False
Wyoming Release - Updated_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/Wyoming%20AG%20Profile%20Brochure.pdf,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/index.php,False
Wyoming Release - Updated_1.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/Wyoming%20AG%20Profile%20Brochure.pdf,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/index.php,False
Wyoming State & County Level Data.csv,state_census,medium,table|url|filename|state|category|query,"https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Wyoming/wyv1.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Full_Report/Volume_1,_Chapter_1_State_Level/Wyoming/index.php",False
Wyoming State & County Profiles.csv,state_and_county_profiles,high,url|county|state|category,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Wyoming/cp99056.pdf,https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/County_Profiles/Wyoming/index.php,False
Wyoming State Release - Updated.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/Wyoming%20AG%20Profile%20Brochure.pdf,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/index.php,False
Wyoming State Release - Updated_0.csv,state_releases,high,url|filename|state|category|date,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/Wyoming%20AG%20Profile%20Brochure.pdf,https://www.nass.usda.gov/Statistics_by_State/Wyoming/Publications/Brochures/index.php,False
Wyoming-reg.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Wyoming/cpd56001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Wyoming/index.php",False
Wyoming-reg_0.csv,race_ethnicity_and_gender_profil,high,title|pdf|state,"https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Wyoming/cpd56001.pdf","https://www.nass.usda.gov/Publications/AgCensus/2017/Online_Resources/Race,_Ethnicity_and_Gender_Profiles/Wyoming/index.php",False
Wyoming-Release (Delta Version).csv,state_releases_filtered,high,path|title|state|category|date,,,False
Wyoming-Release (Delta Version)_1.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Wyoming-Release (Delta Version)_2.csv,state_releases_filtered,high,path|title|state|category|date,,,False
Wyoming-Release (Delta Version)_3.csv,state_releases_filtered,high,path|title|state|category|date,,,False
