Release DateTime,Release Name,Release Filename,Release URL,QuickStats Only Release,Release Static Link,Release Includes JSON
2019-08-01T15:00:00Z,"Fats & Oils",cafo0819,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2019-08-01T15:00:00Z,"Flour Milling",cafl0819,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2019-08-01T15:00:00Z,"Grain Crushings",cagc0819,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2019-08-01T15:00:00Z,"Honey Bee Colonies",hcny0819,https://usda.library.cornell.edu/concern/publications/rn301137d,N,N,N
2019-08-02T15:00:00Z,"Farm Production Expenditures",fpex0819,https://usda.library.cornell.edu/concern/publications/qz20ss48r,N,N,N
2019-08-02T15:00:00Z,"Peanut Prices",pnpr3119,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-08-05T16:00:00Z,"Crop Progress",prog3219,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-08-06T15:00:00Z,"Land Values",land0819,https://usda.library.cornell.edu/concern/publications/pn89d6567,N,N,N
2019-08-06T15:00:00Z,"Cash Rents",rent0819,https://quickstats.nass.usda.gov/results/58B27A06-F574-315B-A854-9BF568F17652#7878272B-A9F3-3BC2-960D-5F03B7DF4826,Y,N,N
2019-08-07T15:00:00Z,"Broiler Hatchery",brls3219,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-08-09T15:00:00Z,"Peanut Prices",pnpr3219,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-08-12T12:00:00Z,"Cotton Ginnings",ctgn3319,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2019-08-12T12:00:00Z,"Crop Production",crop0819,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2019-08-12T16:00:00Z,"Crop Progress",prog3319,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-08-14T15:00:00Z,"Broiler Hatchery",brls3319,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-08-14T15:00:00Z,"Turkey Hatchery",tkha0819,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2019-08-16T15:00:00Z,"Farm Computer Usage and Ownership",fmpc0819,https://usda.library.cornell.edu/concern/publications/h128nd689,N,N,N
2019-08-16T15:00:00Z,"Peanut Prices",pnpr3319,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-08-19T15:00:00Z,"Milk Production",mkpr0819,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2019-08-19T15:00:00Z,"County Estimates: Hogs",cehgan19,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2019-08-19T16:00:00Z,"Crop Progress",prog3419,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-08-21T15:00:00Z,"Broiler Hatchery",brls3419,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-08-21T15:00:00Z,"Mushrooms",mush0819,https://usda.library.cornell.edu/concern/publications/r781wg03d,N,N,N
2019-08-22T15:00:00Z,"Cold Storage",cost0819,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2019-08-22T15:00:00Z,"Livestock Slaughter",lstk0819,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2019-08-23T12:00:00Z,"Rice Stocks",rice0819,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2019-08-23T15:00:00Z,"Cattle on Feed",cofd0819,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2019-08-23T15:00:00Z,"Chickens and Eggs",ckeg0819,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2019-08-23T15:00:00Z,"Peanut Prices",pnpr3419,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-08-23T15:00:00Z,"Poultry Slaughter",psla0819,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2019-08-26T12:00:00Z,"Census: American Indian Reservations",cenag19,https://www.nass.usda.gov/AgCensus/,N,Y,N
2019-08-26T16:00:00Z,"Crop Progress",prog3519,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-08-27T15:00:00Z,"U.S. and Canadian Cattle",uscc0819,https://usda.library.cornell.edu/concern/publications/474299142,N,N,N
2019-08-27T15:00:00Z,"U.S. and Canadian Hogs",usch0819,https://usda.library.cornell.edu/concern/publications/7h149p85x,N,N,N
2019-08-28T15:00:00Z,"Broiler Hatchery",brls3519,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-08-28T15:00:00Z,"Citrus Fruits",cfrt0819,https://usda.library.cornell.edu/concern/publications/j9602060k,N,N,N
2019-08-29T15:00:00Z,"Peanut Stocks and Processing",pnst0819,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2019-08-30T15:00:00Z,"Agricultural Prices",agpr0819,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2019-08-30T15:00:00Z,"Egg Products",eggs0819,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2019-08-30T15:00:00Z,"Peanut Prices",pnpr3519,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-09-03T15:00:00Z,"Cotton System",cact0919,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2019-09-03T15:00:00Z,"Fats & Oils",cafo0919,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2019-09-03T15:00:00Z,"Grain Crushings",cagc0919,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2019-09-03T16:00:00Z,"Crop Progress",prog3619,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-09-04T15:00:00Z,"Broiler Hatchery",brls3619,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-09-04T15:00:00Z,"Dairy Products",dary0919,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2019-09-06T15:00:00Z,"Peanut Prices",pnpr3619,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-09-09T16:00:00Z,"Crop Progress",prog3719,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-09-10T15:00:00Z,"Cash Rents - County",cecart19,https://quickstats.nass.usda.gov/results/E0F5EB36-3313-3D7B-9E7F-E56A3365CF2B#9A9F55D7-E267-38C6-ACB9-DF106291B5A7,Y,N,N
2019-09-11T15:00:00Z,"Broiler Hatchery",brls3719,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-09-11T15:00:00Z,"Potatoes",pots0919,https://usda.library.cornell.edu/concern/publications/fx719m44h,N,N,N
2019-09-12T12:00:00Z,"Cotton Ginnings",ctgn3719,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2019-09-12T12:00:00Z,"Crop Production",crop0919,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2019-09-13T15:00:00Z,"Peanut Prices",pnpr3719,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-09-16T15:00:00Z,"Turkey Hatchery",tkha0919,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2019-09-16T16:00:00Z,"Crop Progress",prog3819,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-09-17T15:00:00Z,"Livestock Historical Track Records",lvstan19,https://usda.library.cornell.edu/concern/publications/4b29b598d,N,N,N
2019-09-18T12:00:00Z,"Census:  Zip Code Tabulations",ziptab19,https://quickstats.nass.usda.gov/?agg_level_desc=ZIP%20CODE&year=2017,Y,N,N
2019-09-18T15:00:00Z,"Broiler Hatchery",brls3819,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-09-18T15:00:00Z,"Hop Stocks",hops0919,https://usda.library.cornell.edu/concern/publications/sb397825r,N,N,N
2019-09-18T15:00:00Z,"Milk Production",mkpr0919,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2019-09-19T15:00:00Z,"Livestock Slaughter",lstk0919,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2019-09-20T15:00:00Z,"Cattle on Feed",cofd0919,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2019-09-20T15:00:00Z,"Peanut Prices",pnpr3819,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-09-23T15:00:00Z,"Chickens and Eggs",ckeg0919,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2019-09-23T15:00:00Z,"Cold Storage",cost0919,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2019-09-23T16:00:00Z,"Crop Progress",prog3919,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-09-24T12:00:00Z,"Cotton Ginnings",ctgn3919,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2019-09-24T15:00:00Z,"Poultry Slaughter",psla0919,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2019-09-25T15:00:00Z,"Broiler Hatchery",brls3919,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-09-26T15:00:00Z,"Egg Products",eggs0919,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2019-09-26T15:00:00Z,"Turkeys Raised",tuky0919,https://usda.library.cornell.edu/concern/publications/0g354f23n,N,N,N
2019-09-27T15:00:00Z,"Agricultural Prices",agpr0919,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2019-09-27T15:00:00Z,"Hogs and Pigs",hgpg0919,https://usda.library.cornell.edu/concern/publications/rj430453j,N,N,Y
2019-09-27T15:00:00Z,"Peanut Prices",pnpr3919,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-09-27T15:00:00Z,"Peanut Stocks and Processing",pnst0919,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2019-09-30T12:00:00Z,"Grain Stocks",grst0919,https://usda.library.cornell.edu/concern/publications/xg94hp534,N,N,Y
2019-09-30T12:00:00Z,"Small Grains Summary",smgr0919,https://usda.library.cornell.edu/concern/publications/5t34sj573,N,N,Y
2019-09-30T16:00:00Z,"Crop Progress",prog4019,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-10-01T15:00:00Z,"Cotton System",cact1019,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2019-10-01T15:00:00Z,"Fats & Oils",cafo1019,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2019-10-01T15:00:00Z,"Grain Crushings",cagc1019,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2019-10-02T15:00:00Z,"Broiler Hatchery",brls4019,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-10-03T15:00:00Z,"Dairy Products",dary1019,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2019-10-03T15:00:00Z,"County Estimates: Potatoes",ceptan19,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2019-10-04T15:00:00Z,"Peanut Prices",pnpr4019,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-10-07T16:00:00Z,"Crop Progress",prog4119,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-10-09T15:00:00Z,"Broiler Hatchery",brls4119,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-10-10T12:00:00Z,"Cotton Ginnings",ctgn4119,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2019-10-10T12:00:00Z,"Crop Production",crop1019,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2019-10-11T15:00:00Z,"Peanut Prices",pnpr4119,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-10-15T16:00:00Z,"Crop Progress",prog4219,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-10-16T15:00:00Z,"Broiler Hatchery",brls4219,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-10-16T15:00:00Z,"Turkey Hatchery",tkha1019,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2019-10-18T15:00:00Z,"Peanut Prices",pnpr4219,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-10-21T15:00:00Z,"Milk Production",mkpr1019,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2019-10-21T16:00:00Z,"Crop Progress",prog4319,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-10-22T15:00:00Z,"Chickens and Eggs",ckeg1019,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2019-10-22T15:00:00Z,"Cold Storage",cost1019,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2019-10-23T12:00:00Z,"Cotton Ginnings",ctgn4319,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2019-10-23T15:00:00Z,"Broiler Hatchery",brls4319,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-10-24T15:00:00Z,"Livestock Slaughter",lstk1019,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2019-10-24T15:00:00Z,"Poultry Slaughter",psla1019,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2019-10-25T12:00:00Z,"Rice Stocks",rice1019,https://usda.library.cornell.edu/concern/publications/d791sg19j,N,N,N
2019-10-25T15:00:00Z,"Cattle on Feed",cofd1019,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2019-10-25T15:00:00Z,"Peanut Prices",pnpr4319,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-10-28T16:00:00Z,"Crop Progress",prog4419,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-10-29T15:00:00Z,"Peanut Stocks and Processing",pnst1019,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2019-10-30T15:00:00Z,"Broiler Hatchery",brls4419,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-10-30T15:00:00Z,"Egg Products",eggs1019,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2019-10-31T15:00:00Z,"Agricultural Prices",agpr1019,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2019-11-01T15:00:00Z,"Cotton System",cact1119,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2019-11-01T15:00:00Z,"Fats & Oils",cafo1119,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2019-11-01T15:00:00Z,"Flour Milling",cafl1119,https://usda.library.cornell.edu/concern/publications/cr56n097m,N,N,N
2019-11-01T15:00:00Z,"Grain Crushings",cagc1119,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2019-11-01T15:00:00Z,"Peanut Prices",pnpr4419,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-11-04T16:00:00Z,"Crop Progress",prog4519,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-11-05T15:00:00Z,"Dairy Products",dary1119,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2019-11-06T15:00:00Z,"Broiler Hatchery",brls4519,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-11-08T12:00:00Z,"Cotton Ginnings",ctgn4519,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2019-11-08T12:00:00Z,"Crop Production",crop1119,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2019-11-08T15:00:00Z,"Peanut Prices",pnpr4519,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-11-12T16:00:00Z,"Crop Progress",prog4619,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-11-13T12:00:00Z,"Census: Irrigation and Water Management",cen ag19,https://www.nass.usda.gov/AgCensus/,N,Y,N
2019-11-13T15:00:00Z,"Broiler Hatchery",brls4619,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-11-15T15:00:00Z,"Peanut Prices",pnpr4619,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-11-18T15:00:00Z,"Turkey Hatchery",tkha1119,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2019-11-18T16:00:00Z,"Crop Progress",prog4719,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-11-19T15:00:00Z,"Milk Production",mkpr1119,https://usda.library.cornell.edu/concern/publications/h989r321c,N,N,N
2019-11-20T15:00:00Z,"Broiler Hatchery",brls4719,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-11-21T15:00:00Z,"Farm Labor",fmla1119,https://usda.library.cornell.edu/concern/publications/x920fw89s,N,N,N
2019-11-21T15:00:00Z,"Livestock Slaughter",lstk1119,https://usda.library.cornell.edu/concern/publications/rx913p88g,N,N,N
2019-11-22T15:00:00Z,"Cattle on Feed",cofd1119,https://usda.library.cornell.edu/concern/publications/m326m174z,N,N,Y
2019-11-22T15:00:00Z,"Chickens and Eggs",ckeg1119,https://usda.library.cornell.edu/concern/publications/fb494842n,N,N,N
2019-11-22T15:00:00Z,"Cold Storage",cost1119,https://usda.library.cornell.edu/concern/publications/pg15bd892,N,N,N
2019-11-22T15:00:00Z,"Peanut Prices",pnpr4719,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-11-25T12:00:00Z,"Cotton Ginnings",ctgn4819,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2019-11-25T15:00:00Z,"Poultry Slaughter",psla1119,https://usda.library.cornell.edu/concern/publications/3197xm04j,N,N,N
2019-11-25T16:00:00Z,"Crop Progress",prog4819,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-11-27T15:00:00Z,"Agricultural Prices",agpr1119,https://usda.library.cornell.edu/concern/publications/c821gj76b,N,N,Y
2019-11-27T15:00:00Z,"Broiler Hatchery",brls4819,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-11-27T15:00:00Z,"Egg Products",eggs1119,https://usda.library.cornell.edu/concern/publications/hx11xf25t,N,N,N
2019-11-27T15:00:00Z,"Peanut Stocks and Processing",pnst1119,https://usda.library.cornell.edu/concern/publications/02870v87z,N,N,N
2019-11-29T15:00:00Z,"Peanut Prices",pnpr4819,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-12-02T15:00:00Z,"Cotton System",cact1219,https://usda.library.cornell.edu/concern/publications/ng451h506,N,N,N
2019-12-02T16:00:00Z,"Crop Progress",prog4919,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-12-02T15:00:00Z,"Fats & Oils",cafo1219,https://usda.library.cornell.edu/concern/publications/mp48sc77c,N,N,N
2019-12-02T15:00:00Z,"Grain Crushings",cagc1219,https://usda.library.cornell.edu/concern/publications/n583xt96p,N,N,N
2019-12-04T15:00:00Z,"Broiler Hatchery",brls4919,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-12-04T15:00:00Z,"Dairy Products",dary1219,https://usda.library.cornell.edu/concern/publications/m326m1757,N,N,N
2019-12-05T12:00:00Z,"Census: Specialty Crops",censpc19,https://www.nass.usda.gov/AgCensus/,N,Y,N
2019-12-06T15:00:00Z,"Peanut Prices",pnpr4919,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-12-09T16:00:00Z,"Crop Progress",prog5019,https://usda.library.cornell.edu/concern/publications/8336h188j,N,N,N
2019-12-10T12:00:00Z,"Cotton Ginnings",ctgn5019,https://usda.library.cornell.edu/concern/publications/q524jn76v,N,N,N
2019-12-10T12:00:00Z,"Crop Production",crop1219,https://usda.library.cornell.edu/concern/publications/tm70mv177,N,N,Y
2019-12-11T15:00:00Z,"Broiler Hatchery",brls5019,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
2019-12-12T15:00:00Z,"County Estimates: Barley, Oats, Wheat",cebran19,https://www.nass.usda.gov/Quick_Stats/Lite/,Y,N,N
2019-12-12T15:00:00Z,"North American Potatoes",uscp1219,https://usda.library.cornell.edu/concern/publications/4m90dv511,N,N,N
2019-12-13T15:00:00Z,"Peanut Prices",pnpr5019,https://usda.library.cornell.edu/concern/publications/5t34sj58c,N,N,N
2019-12-16T15:00:00Z,"Potato Stocks",post1219,https://usda.library.cornell.edu/concern/publications/47429915b,N,N,N
2019-12-16T15:00:00Z,"Turkey Hatchery",tkha1219,https://usda.library.cornell.edu/concern/publications/k643b117x,N,N,N
2019-12-18T15:00:00Z,"Broiler Hatchery",brls5119,https://usda.library.cornell.edu/concern/publications/gm80hv35d,N,N,N
